timestamp,data
1667000,7.0
1668000,6.0
1669000,4.0
1670000,6.0
1671000,2.0
1672000,7.0
1673000,7.0
1674000,12.0
1675000,10.0
1676000,7.0
1677000,0.0
1678000,7.0
1679000,7.0
1680000,5.0
1681000,7.0
1682000,0.0
1683000,12.0
1684000,7.0
1685000,9.0
1686000,6.0
1687000,8.0
1688000,5.0
1689000,5.0
1690000,6.0
1691000,9.0
1692000,11.0
1693000,9.0
1694000,9.0
1695000,3.0
1696000,7.0
1697000,10.0
1698000,9.0
1699000,8.0
1700000,10.0
1701000,7.0
1702000,4.0
1703000,9.0
1704000,4.0
1705000,6.0
1706000,9.0
1707000,8.0
1708000,7.0
1709000,5.0
1710000,7.0
1711000,9.0
1712000,8.0
1713000,4.0
1714000,11.0
1715000,7.0
1716000,4.0
1717000,9.0
1718000,7.0
1719000,5.0
1720000,9.0
1721000,10.0
1722000,8.0
1723000,3.0
1724000,8.0
1725000,8.0
1726000,6.0
1727000,10.0
1728000,4.0
1729000,6.0
1730000,8.0
1731000,8.0
1732000,7.0
1733000,5.0
1734000,11.0
1735000,7.0
1736000,3.0
1737000,6.0
1738000,6.0
1739000,7.0
1740000,8.0
1741000,13.0
1742000,4.0
1743000,6.0
1744000,8.0
1745000,11.0
1746000,3.0
1747000,10.0
1748000,8.0
1749000,7.0
1750000,6.0
1751000,10.0
1752000,8.0
1753000,6.0
1754000,10.0
1755000,6.0
1756000,7.0
1757000,11.0
1758000,5.0
1759000,8.0
1760000,13.0
1761000,10.0
1762000,13.0
1763000,6.0
1764000,9.0
1765000,2.0
1766000,8.0
1767000,10.0
1768000,10.0
1769000,8.0
1770000,7.0
1771000,5.0
1772000,10.0
1773000,6.0
1774000,12.0
1775000,6.0
1776000,9.0
1777000,9.0
1778000,8.0
1779000,7.0
1780000,10.0
1781000,11.0
1782000,16.0
1783000,4.0
1784000,12.0
1785000,2.0
1786000,11.0
1787000,6.0
1788000,9.0
1789000,2.0
1790000,4.0
1791000,6.0
1792000,9.0
1793000,8.0
1794000,8.0
1795000,6.0
1796000,11.0
1797000,9.0
1798000,8.0
1799000,9.0
1800000,12.0
1801000,13.0
1802000,13.0
1803000,5.0
1804000,15.0
1805000,8.0
1806000,12.0
1807000,11.0
1808000,9.0
1809000,6.0
1810000,5.0
1811000,4.0
1812000,10.0
1813000,18.0
1814000,12.0
1815000,12.0
1816000,6.0
1817000,9.0
1818000,2.0
1819000,12.0
1820000,11.0
1821000,10.0
1822000,10.0
1823000,6.0
1824000,10.0
1825000,12.0
1826000,12.0
1827000,9.0
1828000,9.0
1829000,5.0
1830000,8.0
1831000,12.0
1832000,3.0
1833000,12.0
1834000,7.0
1835000,7.0
1836000,8.0
1837000,12.0
1838000,10.0
1839000,9.0
1840000,6.0
1841000,10.0
1842000,8.0
1843000,11.0
1844000,6.0
1845000,8.0
1846000,11.0
1847000,8.0
1848000,3.0
1849000,7.0
1850000,14.0
1851000,11.0
1852000,11.0
1853000,7.0
1854000,9.0
1855000,9.0
1856000,5.0
1857000,8.0
1858000,12.0
1859000,14.0
1860000,9.0
1861000,7.0
1862000,12.0
1863000,9.0
1864000,11.0
1865000,8.0
1866000,9.0
1867000,8.0
1868000,16.0
1869000,10.0
1870000,8.0
1871000,19.0
1872000,13.0
